,cldCvrAvg,cldCvrMax,cldCvrMin,country,dewPtAvg,dewPtMax,dewPtMin,feelsLikeAvg,feelsLikeMax,feelsLikeMin,postal_code,precip,relHumAvg,relHumMax,relHumMin,sfcPresAvg,sfcPresMax,sfcPresMin,snowfall,spcHumAvg,spcHumMax,spcHumMin,tempAvg,tempMax,tempMin,timestamp,wetBulbAvg,wetBulbMax,wetBulbMin,windSpdAvg,windSpdMax,windSpdMin,predicted,zips
20,64.0,86.0,40.0,us,69.7,73.1,66.6,80.8,87.9,76.0,20816,0.0,79.9,96.5,55.5,1012.7,1016.1,1008.2,0.0,15.4,17.3,13.8,76.9,84.6,71.4,2014-09-03T00:00:00-04:00,72.0,73.4,68.2,1.3,2.4,0.3,2,70068
21,51.0,100.0,40.0,us,68.5,72.0,64.8,80.5,93.1,66.7,20816,0.0,76.9,94.5,55.3,1016.3,1018.1,1014.5,0.0,14.7,16.6,12.9,77.0,87.4,66.7,2014-09-04T00:00:00-04:00,71.1,75.4,65.6,2.6,5.0,0.2,2,70068
22,55.0,83.0,27.0,us,72.1,74.0,69.8,86.4,99.5,75.8,20816,0.0,77.6,96.4,55.6,1014.9,1017.2,1012.2,0.0,16.7,17.7,15.3,80.4,90.7,70.8,2014-09-05T00:00:00-04:00,74.5,77.8,70.1,2.1,4.7,0.8,2,70068
23,58.0,91.0,18.0,us,72.1,74.1,69.1,86.2,100.3,75.8,20816,0.26,78.2,95.1,51.6,1010.2,1012.4,1007.1,0.0,16.7,17.9,15.1,80.3,91.9,70.8,2014-09-06T00:00:00-04:00,74.5,78.2,69.6,2.9,5.4,0.9,2,70068
24,65.0,100.0,27.0,us,59.2,70.9,52.3,73.3,79.0,65.6,20816,0.0,67.5,94.9,39.6,1014.7,1017.3,1010.8,0.0,10.8,16.1,8.3,71.6,79.0,65.6,2014-09-07T00:00:00-04:00,64.3,71.4,61.1,3.6,5.8,0.9,2,70068
0,83.0,100.0,64.0,us,60.0,65.2,56.3,70.0,77.3,63.6,20816,0.02,74.0,83.5,66.1,1018.4,1020.0,1016.8,0.0,10.9,13.0,9.5,68.6,73.8,63.6,2014-09-08T00:00:00-04:00,63.2,68.0,59.8,3.6,7.0,0.9,2,70068
1,93.0,100.0,50.0,us,63.8,65.9,61.3,72.2,79.1,65.8,20816,0.0,81.3,88.2,70.3,1016.8,1018.8,1014.5,0.0,12.5,13.4,11.4,69.9,76.1,65.8,2014-09-09T00:00:00-04:00,65.9,69.2,63.1,4.0,6.1,1.5,2,70068
2,68.0,100.0,38.0,us,64.7,65.8,63.0,74.4,82.0,67.3,20816,0.0,78.1,90.6,62.3,1014.3,1016.4,1011.3,0.0,12.9,13.4,12.2,72.1,79.5,67.3,2014-09-10T00:00:00-04:00,67.2,70.2,65.3,2.6,4.6,1.2,2,70068
3,72.0,100.0,30.0,us,68.6,73.0,64.0,79.3,92.7,68.0,20816,0.02,78.3,94.7,60.0,1009.1,1011.7,1007.3,0.0,14.9,17.3,12.6,76.3,86.6,68.0,2014-09-11T00:00:00-04:00,71.0,75.8,65.9,3.6,5.8,0.5,2,70068
4,53.0,100.0,27.0,us,58.2,65.1,55.8,70.2,77.3,61.7,20816,0.0,70.0,84.4,54.5,1015.0,1017.4,1011.5,0.0,10.2,13.1,9.3,68.6,74.7,61.7,2014-09-12T00:00:00-04:00,62.2,67.8,58.8,3.9,6.6,1.5,2,70068
5,62.0,100.0,6.0,us,58.4,64.1,54.1,63.8,67.6,58.3,20816,0.1,83.0,95.8,71.6,1016.5,1020.3,1015.3,0.0,10.3,12.6,8.8,63.8,67.6,58.3,2014-09-13T00:00:00-04:00,60.5,65.2,56.8,2.6,7.2,0.3,2,70068
6,22.0,80.0,3.0,us,50.5,55.3,47.9,59.7,68.3,49.7,20816,0.0,73.6,93.5,49.2,1020.5,1022.9,1018.7,0.0,7.7,9.1,6.9,59.8,68.3,49.7,2014-09-14T00:00:00-04:00,54.7,58.1,48.8,2.3,4.6,0.2,2,70068
7,45.0,100.0,12.0,us,53.6,58.7,50.4,63.9,76.9,51.8,20816,0.0,74.2,97.7,47.4,1018.1,1020.6,1014.7,0.0,8.6,10.4,7.6,62.9,74.7,51.8,2014-09-15T00:00:00-04:00,57.5,62.4,51.0,1.5,2.6,0.3,2,70068
8,48.0,100.0,13.0,us,56.7,60.8,52.6,68.0,76.8,59.1,20816,0.0,73.1,97.9,47.7,1012.5,1013.9,1011.6,0.0,9.8,11.3,8.3,66.5,74.4,59.1,2014-09-16T00:00:00-04:00,60.7,62.7,56.1,2.9,7.1,0.2,2,70068
9,27.0,62.0,11.0,us,52.9,55.2,50.8,64.0,76.4,52.4,20816,0.0,72.1,95.2,45.8,1012.4,1014.6,1010.2,0.0,8.4,9.2,7.8,63.0,73.8,52.4,2014-09-17T00:00:00-04:00,57.2,61.5,51.5,1.4,2.7,0.2,2,70068
10,58.0,100.0,33.0,us,57.6,61.2,53.5,66.4,78.3,56.2,20816,0.0,77.8,96.2,49.2,1012.0,1015.4,1010.7,0.0,10.1,11.4,8.7,65.3,76.8,56.2,2014-09-18T00:00:00-04:00,60.6,65.4,55.5,1.7,6.1,0.3,2,70068
11,59.0,100.0,37.0,us,56.5,60.1,52.1,65.0,77.0,55.2,20816,0.0,77.8,97.3,53.9,1019.4,1021.6,1015.9,0.0,9.6,10.9,8.1,64.1,74.1,55.2,2014-09-19T00:00:00-04:00,59.5,63.5,53.6,3.0,5.4,0.4,2,70068
12,34.0,64.0,9.0,us,59.9,63.4,58.6,69.8,80.9,59.5,20816,0.0,76.0,99.4,47.8,1017.8,1021.6,1013.1,0.0,10.9,12.2,10.4,68.9,80.1,59.5,2014-09-20T00:00:00-04:00,63.3,66.8,59.1,2.5,4.2,0.7,2,70068
13,46.0,99.0,21.0,us,61.2,65.3,56.8,71.7,86.0,57.7,20816,0.0,75.7,98.3,47.2,1005.6,1013.4,999.8,0.0,11.5,13.3,9.8,70.4,84.6,57.7,2014-09-21T00:00:00-04:00,64.5,70.3,57.2,2.2,6.4,0.7,2,70068
14,26.0,55.0,3.0,us,48.9,58.4,45.6,66.3,76.9,56.3,20816,0.0,55.6,68.9,42.8,1011.5,1019.8,1003.6,0.0,7.3,10.4,6.4,65.5,73.5,56.3,2014-09-22T00:00:00-04:00,56.5,64.2,51.0,6.2,10.1,2.6,2,70068
15,34.0,95.0,2.0,us,45.6,50.5,42.4,59.3,75.2,47.6,20816,0.0,63.5,82.5,40.1,1022.5,1024.8,1019.7,0.0,6.4,7.6,5.6,58.9,70.8,47.6,2014-09-23T00:00:00-04:00,52.1,57.9,45.1,3.0,6.0,1.0,2,70068
16,77.0,95.0,27.0,us,54.3,59.7,48.3,62.5,76.0,51.0,20816,0.11,81.9,92.4,69.4,1025.9,1027.1,1024.1,0.0,8.9,10.7,7.0,60.0,69.3,51.0,2014-09-24T00:00:00-04:00,56.7,63.1,49.7,6.2,13.0,0.4,2,70068
17,95.0,100.0,66.0,us,60.2,62.8,57.3,62.2,65.0,58.0,20816,0.49,94.6,99.8,90.3,1021.2,1023.9,1019.6,0.0,10.9,12.0,9.8,61.8,65.5,58.4,2014-09-25T00:00:00-04:00,60.8,63.7,57.8,7.4,14.0,2.7,2,70068
18,29.0,91.0,1.0,us,57.1,60.3,53.6,67.0,77.5,58.0,20816,0.0,77.9,98.5,46.5,1019.7,1021.1,1017.8,0.0,9.8,11.0,8.6,65.2,75.8,57.1,2014-09-26T00:00:00-04:00,60.4,63.1,56.8,3.9,8.0,0.0,2,70068
19,6.0,100.0,1.0,us,56.0,59.4,53.4,66.9,80.9,54.3,20816,0.0,73.2,96.9,40.1,1019.0,1020.6,1017.7,0.0,9.4,10.6,8.5,66.5,81.4,54.3,2014-09-27T00:00:00-04:00,60.2,65.8,53.8,2.2,7.0,0.0,2,70068
20,36.0,89.0,1.0,us,58.0,60.9,54.3,69.1,80.0,56.8,20816,0.0,75.5,97.7,45.9,1016.6,1019.1,1013.4,0.0,10.1,11.3,8.8,67.1,80.2,55.1,2014-09-28T00:00:00-04:00,61.5,66.4,54.7,2.3,6.0,0.0,2,70068
21,82.0,93.0,50.0,us,62.4,64.5,59.8,69.7,79.0,61.3,20816,0.01,89.9,97.9,82.2,1011.4,1013.9,1009.1,0.0,11.9,12.8,10.9,65.4,70.0,61.3,2014-09-29T00:00:00-04:00,63.5,66.3,60.5,1.8,5.0,0.0,2,70068
22,75.0,100.0,35.0,us,62.8,63.8,61.7,68.5,78.7,61.0,20816,0.02,85.6,99.5,62.1,1008.9,1010.7,1006.7,0.0,12.1,12.6,11.7,67.6,76.2,63.2,2014-09-30T00:00:00-04:00,64.5,67.3,62.9,1.6,3.5,0.6,2,70068
23,78.0,100.0,35.0,us,61.9,62.8,59.2,67.4,76.6,61.0,20816,0.04,87.1,97.5,69.0,1012.0,1014.5,1009.2,0.0,11.7,12.1,10.6,66.1,72.5,61.0,2014-10-01T00:00:00-04:00,63.4,65.7,59.9,2.0,5.0,0.4,2,70068
24,63.0,100.0,33.0,us,59.3,61.6,56.8,66.2,77.1,57.4,20816,0.0,84.4,99.1,63.1,1015.3,1016.9,1013.5,0.0,10.7,11.5,9.7,64.5,73.8,57.4,2014-10-02T00:00:00-04:00,61.3,65.5,57.1,2.2,6.0,0.2,2,70068
0,81.0,100.0,30.0,us,61.2,64.5,57.8,66.1,76.0,61.5,20816,0.08,87.3,97.2,80.5,1010.6,1015.4,1003.8,0.0,11.5,13.0,10.1,65.1,69.2,61.2,2014-10-03T00:00:00-04:00,62.6,65.2,59.3,5.4,13.0,0.9,2,70068
1,53.0,100.0,11.0,us,50.2,66.4,30.4,61.9,71.0,47.0,20816,0.08,69.3,97.4,38.5,1001.1,1006.4,998.7,0.0,8.5,13.9,3.6,61.5,67.2,47.8,2014-10-04T00:00:00-04:00,56.1,66.7,41.6,9.7,16.0,1.4,2,70068
2,10.0,22.0,1.0,us,37.2,42.3,33.4,49.4,61.0,38.0,20816,0.0,63.8,89.5,37.8,1008.5,1010.6,1005.7,0.0,4.7,5.7,4.0,50.4,61.9,39.0,2014-10-05T00:00:00-04:00,44.6,50.9,37.8,6.5,9.0,1.0,2,70068
3,39.0,95.0,1.0,us,44.8,48.9,41.1,57.8,75.7,44.0,20816,0.0,65.3,95.7,37.8,1011.0,1012.9,1008.6,0.0,6.3,7.3,5.4,58.0,73.5,42.8,2014-10-06T00:00:00-04:00,51.1,59.3,42.1,7.8,15.0,0.0,2,70068
4,84.0,100.0,33.0,us,54.5,59.9,47.5,62.8,76.0,59.0,20816,0.27,74.3,96.9,54.0,1011.1,1013.4,1007.6,0.0,9.0,11.0,6.9,63.1,70.3,59.0,2014-10-07T00:00:00-04:00,58.2,62.0,55.0,5.8,15.0,2.2,2,70068
5,33.0,83.0,9.0,us,52.8,59.3,44.2,65.8,77.0,56.0,20816,0.0,68.6,97.6,37.2,1008.8,1011.6,1006.8,0.0,8.6,10.7,6.1,65.0,75.4,56.0,2014-10-08T00:00:00-04:00,58.4,61.4,53.0,4.4,14.0,1.5,2,70068
6,46.0,100.0,3.0,us,46.6,51.8,40.2,61.3,70.1,50.6,20816,0.0,60.3,81.5,38.0,1014.5,1016.6,1012.4,0.0,6.7,8.1,5.2,61.2,70.1,50.6,2014-10-09T00:00:00-04:00,53.6,59.0,47.3,2.5,6.0,0.7,2,70068
7,81.0,94.0,63.0,us,51.1,53.8,48.3,58.7,61.7,55.1,20816,0.05,76.5,92.2,61.5,1015.2,1016.4,1013.3,0.0,7.9,8.7,7.1,58.7,61.7,55.1,2014-10-10T00:00:00-04:00,54.5,55.9,53.7,1.9,3.6,0.5,2,70068
8,82.0,100.0,60.0,us,52.1,53.7,50.4,53.4,59.0,50.1,20816,0.26,94.5,98.5,86.6,1014.3,1017.4,1011.3,0.0,8.2,8.7,7.7,53.7,57.6,51.1,2014-10-11T00:00:00-04:00,52.8,55.3,50.7,3.0,8.0,0.0,2,70068
9,77.0,100.0,20.0,us,48.1,51.7,44.4,54.5,61.6,45.0,20816,0.0,79.2,97.3,58.9,1019.9,1022.3,1017.2,0.0,7.0,8.0,6.1,54.9,61.6,47.6,2014-10-12T00:00:00-04:00,51.3,54.2,46.7,3.5,7.0,0.9,2,70068
10,91.0,100.0,58.0,us,58.4,63.5,52.2,60.9,66.0,56.0,20816,0.07,93.8,100.0,83.2,1020.1,1021.8,1018.3,0.0,10.3,12.3,8.1,60.2,64.1,57.0,2014-10-13T00:00:00-04:00,59.2,63.7,54.4,3.2,7.0,0.6,2,70068
11,74.0,100.0,21.0,us,66.4,67.9,63.6,71.6,80.8,62.0,20816,0.0,87.3,100.0,70.9,1014.6,1019.2,1011.3,0.0,13.7,14.4,12.4,70.7,77.7,64.1,2014-10-14T00:00:00-04:00,67.8,70.9,63.8,7.5,13.0,3.0,2,70068
12,83.0,100.0,38.0,us,66.7,69.5,61.4,71.0,78.0,63.0,20816,0.88,92.9,98.1,85.6,1006.8,1010.4,1004.1,0.0,14.0,15.3,11.6,68.9,73.8,62.0,2014-10-15T00:00:00-04:00,67.4,70.8,61.6,10.0,15.0,2.0,2,70068
13,73.0,100.0,38.0,us,57.8,59.8,56.5,63.7,76.0,57.0,20816,0.04,92.9,99.2,81.9,1003.2,1004.3,1002.2,0.0,10.2,10.9,9.7,59.9,64.1,57.3,2014-10-16T00:00:00-04:00,58.6,60.8,56.9,4.4,7.0,1.0,2,70068
14,30.0,100.0,6.0,us,53.3,56.2,51.0,63.6,77.0,52.1,20816,0.02,76.1,96.9,47.6,1003.5,1006.3,1001.2,0.0,8.6,9.6,7.9,61.8,72.2,52.1,2014-10-17T00:00:00-04:00,56.9,60.8,51.6,4.7,9.0,1.0,2,70068
15,45.0,79.0,13.0,us,47.9,53.7,40.4,60.2,69.0,50.0,20816,0.0,69.7,97.4,42.7,1002.7,1007.5,999.8,0.0,7.2,8.8,5.3,58.9,69.0,51.9,2014-10-18T00:00:00-04:00,53.2,56.9,46.8,8.1,16.0,0.6,2,70068
16,39.0,100.0,6.0,us,36.5,41.8,31.5,49.9,59.0,42.0,20816,0.0,56.8,76.7,37.3,1012.2,1015.9,1007.5,0.0,4.6,5.6,3.7,52.0,58.2,45.5,2014-10-19T00:00:00-04:00,45.4,47.8,41.9,9.8,15.0,1.0,2,70068
17,53.0,94.0,26.0,us,43.0,49.4,37.4,52.5,65.0,39.8,20816,0.0,71.4,97.6,49.9,1013.3,1016.9,1009.4,0.0,5.9,7.4,4.7,52.9,66.4,39.9,2014-10-20T00:00:00-04:00,47.9,56.3,39.0,3.5,8.0,0.0,2,70068
18,75.0,100.0,38.0,us,50.2,53.4,47.1,58.7,75.0,48.0,20816,0.29,79.3,96.6,49.9,1007.5,1009.8,1005.1,0.0,7.7,8.6,6.8,57.2,68.5,48.0,2014-10-21T00:00:00-04:00,53.3,57.9,47.5,2.8,8.0,0.4,2,70068
19,91.0,100.0,72.0,us,50.3,51.9,45.2,51.8,59.0,45.0,20816,0.4,91.5,98.5,74.7,1009.1,1011.1,1007.0,0.0,7.7,8.2,6.3,52.8,54.6,51.4,2014-10-22T00:00:00-04:00,51.4,52.9,49.0,14.0,18.0,7.7,2,70068
20,84.0,100.0,31.0,us,45.0,47.1,43.3,53.3,63.0,42.0,20816,0.0,66.0,77.6,52.0,1008.3,1010.5,1006.7,0.0,6.3,6.8,5.9,56.5,62.5,50.6,2014-10-23T00:00:00-04:00,50.6,54.0,47.0,13.0,20.0,3.5,2,70068
21,44.0,100.0,22.0,us,41.7,44.7,38.0,55.6,66.7,47.0,20816,0.0,56.2,75.2,35.9,1009.6,1011.5,1008.2,0.0,5.6,6.2,4.8,57.9,66.7,51.6,2014-10-24T00:00:00-04:00,50.2,54.3,47.3,7.9,12.0,2.8,2,70068
22,25.0,64.0,11.0,us,42.5,46.1,39.3,57.9,70.8,47.0,20816,0.0,58.0,83.2,38.5,1007.5,1010.8,1002.3,0.0,5.8,6.6,5.0,58.1,70.8,46.7,2014-10-25T00:00:00-04:00,50.4,57.6,43.7,5.4,10.0,2.0,2,70068
23,7.0,23.0,2.0,us,36.0,47.5,30.3,57.2,68.3,47.0,20816,0.0,42.9,70.2,24.3,1004.6,1009.8,1001.0,0.0,4.6,7.0,3.5,60.1,68.7,52.6,2014-10-26T00:00:00-04:00,50.1,53.9,44.9,9.5,18.0,1.6,2,70068
24,20.0,100.0,3.0,us,36.5,41.0,33.4,55.7,70.8,39.7,20816,0.0,53.3,86.3,25.1,1012.9,1015.9,1009.9,0.0,4.5,5.4,4.0,55.2,71.2,40.2,2014-10-27T00:00:00-04:00,47.1,55.8,38.6,2.9,6.0,1.3,2,70068
0,54.0,98.0,18.0,us,50.2,58.1,42.0,66.7,80.7,54.0,20816,0.0,59.5,80.7,41.3,1011.4,1013.5,1008.7,0.0,7.8,10.3,5.6,65.3,80.7,52.5,2014-10-28T00:00:00-04:00,56.8,65.5,48.4,5.5,12.0,2.8,2,70068
1,73.0,100.0,39.0,us,53.8,58.7,48.1,59.4,69.9,48.8,20816,0.02,82.4,97.8,59.2,1010.2,1012.2,1008.2,0.0,8.8,10.5,7.1,59.5,69.9,48.8,2014-10-29T00:00:00-04:00,56.2,62.7,48.4,3.2,12.0,0.4,2,70068
2,41.0,100.0,1.0,us,41.3,47.5,38.9,50.7,61.0,40.8,20816,0.0,73.5,97.2,48.7,1013.1,1014.7,1011.5,0.0,5.4,6.9,5.0,50.3,58.3,43.3,2014-10-30T00:00:00-04:00,46.1,49.5,42.9,3.7,10.0,0.0,2,70068
3,67.0,100.0,8.0,us,38.3,42.1,35.4,47.9,56.0,40.0,20816,0.0,71.9,90.9,49.4,1010.4,1013.1,1006.3,0.0,4.9,5.6,4.3,47.6,54.9,41.7,2014-10-31T00:00:00-04:00,43.5,47.3,40.4,1.7,3.4,0.0,2,70068
4,91.0,100.0,57.0,us,38.1,42.4,32.1,42.7,47.2,34.0,20816,0.0,66.5,77.9,55.4,1006.5,1009.4,1004.0,0.0,4.9,5.7,3.8,48.9,51.9,45.0,2014-11-01T00:00:00-04:00,44.1,46.7,41.1,12.6,22.0,3.0,2,70068
5,54.0,100.0,1.0,us,25.9,31.0,19.7,36.9,44.9,32.0,20816,0.0,45.8,61.3,30.1,1014.5,1019.9,1009.1,0.0,3.0,3.6,2.2,46.2,51.6,43.4,2014-11-02T00:00:00-04:00,39.4,42.2,37.3,18.4,23.0,12.0,2,70068
6,44.0,100.0,1.0,us,24.0,32.0,17.5,45.1,61.0,31.0,20816,0.0,39.1,68.3,19.1,1021.1,1023.9,1019.1,0.0,2.7,3.7,2.0,49.6,61.9,41.3,2014-11-03T00:00:00-05:00,41.5,49.4,36.3,6.8,10.1,1.2,2,70068
7,60.0,97.0,16.0,us,37.2,40.1,32.4,55.2,66.0,43.0,20816,0.0,54.4,84.3,30.7,1017.5,1020.6,1013.7,0.0,4.6,5.2,3.8,55.0,68.7,40.4,2014-11-04T00:00:00-05:00,47.0,54.7,37.5,5.2,7.0,3.0,2,70068
8,86.0,98.0,48.0,us,44.1,53.7,35.8,59.9,68.0,52.8,20816,0.02,59.6,92.2,41.3,1016.6,1018.1,1013.7,0.0,6.2,8.6,4.4,58.9,67.4,51.7,2014-11-05T00:00:00-05:00,51.8,56.3,46.2,3.1,6.0,0.0,2,70068
9,87.0,100.0,29.0,us,52.0,57.2,43.0,55.1,60.0,48.0,20816,0.36,89.1,99.4,68.8,1006.6,1016.4,1000.8,0.0,8.3,10.0,5.9,55.3,63.1,51.5,2014-11-06T00:00:00-05:00,53.5,58.7,47.3,4.7,7.0,0.0,2,70068
10,42.0,98.0,1.0,us,34.7,42.4,25.5,44.0,48.7,37.0,20816,0.0,60.6,80.2,44.1,1007.5,1013.5,1001.9,0.0,4.4,5.7,2.9,48.2,52.7,39.5,2014-11-07T00:00:00-05:00,42.7,46.9,35.1,10.1,15.0,3.8,2,70068
11,38.0,100.0,1.0,us,28.7,34.1,25.7,41.5,50.5,32.0,20816,0.0,59.9,83.1,41.9,1012.4,1015.1,1009.1,0.0,3.3,4.1,2.9,42.2,51.5,31.3,2014-11-08T00:00:00-05:00,37.2,43.2,29.7,3.6,8.0,0.0,2,70068
12,43.0,94.0,6.0,us,36.5,38.2,34.9,48.1,60.0,39.0,20816,0.0,66.6,91.2,42.9,1010.8,1013.2,1008.7,0.0,4.5,4.8,4.2,48.0,58.2,37.6,2014-11-09T00:00:00-05:00,43.0,48.5,36.6,3.0,7.0,0.0,2,70068
13,30.0,100.0,3.0,us,39.3,42.4,35.6,49.4,63.2,37.4,20816,0.0,71.9,98.7,44.5,1015.7,1018.2,1013.7,0.0,5.0,5.7,4.3,49.1,63.4,36.7,2014-11-10T00:00:00-05:00,44.4,53.1,36.5,3.0,8.0,0.0,2,70068
14,37.0,100.0,8.0,us,49.4,59.6,38.5,54.8,76.0,38.7,20816,0.0,84.5,99.5,59.3,1012.0,1015.6,1008.3,0.0,7.8,10.8,4.9,54.5,70.4,38.7,2014-11-11T00:00:00-05:00,51.5,62.7,38.6,2.2,4.9,0.0,2,70068
15,55.0,100.0,11.0,us,45.6,59.5,30.3,54.6,64.0,41.0,20816,0.0,70.3,99.0,40.6,1011.3,1017.1,1007.5,0.0,7.0,10.8,3.5,56.5,63.7,42.8,2014-11-12T00:00:00-05:00,51.7,59.8,38.0,6.7,15.0,0.0,2,70068
16,73.0,100.0,3.0,us,30.5,35.5,28.1,38.7,44.5,34.6,20816,0.04,69.1,93.9,56.4,1016.0,1017.8,1014.1,0.0,3.6,4.3,3.2,40.3,44.5,36.3,2014-11-13T00:00:00-05:00,36.6,39.1,34.5,3.5,7.0,1.0,2,70068
17,51.0,100.0,22.0,us,21.9,34.6,15.8,30.5,34.3,25.0,20816,0.0,58.1,85.8,39.4,1017.9,1021.9,1014.6,0.0,2.5,4.2,1.9,35.7,39.6,31.3,2014-11-14T00:00:00-05:00,31.6,36.8,27.7,8.1,15.0,3.3,2,70068
18,16.0,100.0,1.0,us,20.0,23.3,17.9,32.0,42.5,23.6,20816,0.0,56.1,75.4,36.7,1024.2,1026.2,1022.5,0.0,2.3,2.6,2.1,34.5,43.3,28.7,2014-11-15T00:00:00-05:00,30.2,36.2,25.7,3.3,7.0,0.2,2,70068
19,80.0,100.0,56.0,us,27.8,38.2,23.2,38.9,45.6,31.0,20816,0.07,64.6,92.1,42.2,1020.8,1024.9,1013.6,0.0,3.2,4.8,2.6,39.5,45.6,31.0,2014-11-16T00:00:00-05:00,35.6,39.5,28.7,2.7,8.0,0.0,2,70068
20,80.0,96.0,42.0,us,39.7,46.5,27.2,40.0,46.9,27.0,20816,0.52,88.9,100.0,59.7,1004.1,1013.0,997.2,0.0,5.2,6.7,3.1,42.9,47.9,39.8,2014-11-17T00:00:00-05:00,41.6,47.0,35.4,5.7,14.0,1.3,2,70068
21,15.0,32.0,2.0,us,8.3,24.6,3.1,21.0,32.4,15.0,20816,0.0,43.5,59.5,30.9,1013.7,1021.4,1004.7,0.0,1.4,2.8,1.1,28.1,37.4,23.0,2014-11-18T00:00:00-05:00,24.0,33.1,19.6,12.9,18.0,3.4,2,70068
22,35.0,93.0,1.0,us,9.5,14.1,5.5,22.2,30.1,10.0,20816,0.0,46.1,65.2,35.8,1020.1,1024.6,1014.3,0.0,1.4,1.8,1.2,28.0,35.9,18.8,2014-11-19T00:00:00-05:00,23.9,30.4,16.7,6.5,12.0,1.8,2,70068
23,36.0,88.0,6.0,us,18.6,25.3,12.5,33.2,51.4,23.0,20816,0.0,41.5,54.5,31.3,1011.5,1014.7,1007.5,0.0,2.2,2.9,1.7,40.5,53.0,32.1,2014-11-20T00:00:00-05:00,34.1,43.5,27.9,7.9,14.0,3.0,2,70068
24,26.0,100.0,1.0,us,11.3,14.9,8.8,25.2,29.0,19.0,20816,0.0,43.6,65.2,32.3,1025.5,1031.2,1016.0,0.0,1.5,1.8,1.4,31.3,35.6,24.6,2014-11-21T00:00:00-05:00,26.7,29.9,22.1,9.3,15.0,1.5,2,70068
0,32.0,100.0,1.0,us,17.4,20.0,15.5,33.2,46.4,20.9,20816,0.0,50.9,77.5,28.2,1026.1,1031.3,1020.8,0.0,2.0,2.3,1.9,35.7,49.3,22.2,2014-11-22T00:00:00-05:00,30.6,40.5,20.5,5.0,10.0,0.0,2,70068
1,68.0,97.0,14.0,us,29.5,50.0,19.6,43.3,55.0,29.0,20816,0.06,53.4,97.2,37.2,1016.3,1020.3,1006.0,0.0,3.7,7.6,2.2,46.5,55.4,36.4,2014-11-23T00:00:00-05:00,40.6,50.4,31.9,5.6,12.0,0.6,2,70068
2,64.0,100.0,12.0,us,57.4,62.1,51.5,61.7,76.0,47.0,20816,0.2,79.3,100.0,52.6,1001.0,1005.4,998.9,0.0,10.1,11.9,8.1,64.5,71.9,52.2,2014-11-24T00:00:00-05:00,60.2,62.6,51.8,14.2,18.0,7.9,2,70068
3,84.0,97.0,50.0,us,39.5,59.2,32.5,53.3,59.0,47.9,20816,0.0,58.4,85.1,40.5,1012.1,1016.6,1004.7,0.0,5.4,10.7,3.8,54.4,64.5,46.9,2014-11-25T00:00:00-05:00,47.9,61.2,42.4,5.4,8.0,0.0,2,70068
4,88.0,100.0,46.0,us,36.0,41.5,32.9,33.4,47.0,25.0,20816,0.91,91.3,100.0,70.8,1013.0,1017.9,1008.5,0.0,4.4,5.5,3.9,38.5,46.5,32.9,2014-11-26T00:00:00-05:00,37.4,42.7,32.9,7.8,12.0,0.6,2,70068
5,76.0,100.0,33.0,us,32.6,36.3,28.8,33.5,39.0,25.0,20816,0.0,83.2,97.2,55.4,1014.0,1018.1,1011.4,0.0,3.9,4.5,3.3,37.6,44.0,33.7,2014-11-27T00:00:00-05:00,35.6,40.1,33.3,4.6,10.0,2.0,2,70068
6,55.0,100.0,12.0,us,22.9,28.1,20.4,28.2,35.0,22.0,20816,0.0,65.4,80.2,51.5,1021.0,1023.2,1018.3,0.0,2.6,3.2,2.3,33.4,36.5,27.8,2014-11-28T00:00:00-05:00,30.1,32.8,26.1,8.2,14.0,0.0,2,70068
7,72.0,100.0,39.0,us,26.7,31.6,22.9,33.4,43.4,28.0,20816,0.0,65.0,79.3,48.5,1020.9,1023.3,1017.1,0.0,3.0,3.7,2.6,37.7,45.4,29.2,2014-11-29T00:00:00-05:00,33.7,39.4,27.2,5.4,14.0,0.0,2,70068
8,60.0,100.0,20.0,us,37.8,45.2,30.9,47.5,65.3,31.0,20816,0.0,62.3,77.8,46.4,1015.9,1017.4,1012.9,0.0,4.8,6.3,3.6,50.6,65.3,37.2,2014-11-30T00:00:00-05:00,44.7,54.7,34.8,6.6,10.0,3.0,2,70068
9,70.0,100.0,49.0,us,46.3,54.8,35.0,53.6,66.0,39.0,20816,0.08,69.4,89.9,51.5,1019.4,1028.3,1016.2,0.0,6.6,9.0,4.2,56.6,70.6,44.0,2014-12-01T00:00:00-05:00,51.2,60.2,40.2,7.2,15.0,1.7,2,70068
10,76.0,100.0,29.0,us,34.3,35.4,33.2,34.2,38.0,30.0,20816,0.52,92.6,99.1,74.9,1028.3,1031.3,1022.5,0.0,4.1,4.3,3.9,36.3,42.4,33.8,2014-12-02T00:00:00-05:00,35.5,39.4,33.7,4.8,10.0,0.0,2,70068
11,79.0,100.0,30.0,us,39.8,48.4,28.9,39.6,50.0,33.0,20816,0.02,90.0,99.5,58.6,1018.3,1022.5,1013.2,0.0,5.2,7.1,3.3,42.9,50.2,36.2,2014-12-03T00:00:00-05:00,41.6,49.3,36.2,6.7,15.0,3.0,2,70068
12,71.0,96.0,26.0,us,29.2,31.9,27.3,39.3,44.0,34.0,20816,0.01,66.2,85.5,54.7,1026.0,1028.8,1022.7,0.0,3.3,3.7,3.1,39.7,44.3,32.2,2014-12-04T00:00:00-05:00,35.8,38.6,30.8,2.8,7.0,0.4,2,70068
